id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,fecha_nacimiento_dt,motivo_rechazo
2382,Lucía Martínez Reyes,lucia.martinez.reyes2@correo.com,Mujer,25-11-2012,La Libertad,Pyme,,fecha_nacimiento_invalida
2383,Ana Vásquez Martínez,ana.vasquez.martinez3@mail.com,Hombre,06-08-1951,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2385,Diego López Pérez,diego.lopez.perez5@gmail.com,Mujer,09-23-72,Santa Ana,Pyme,,fecha_nacimiento_invalida
2387,Juan Torres Ortiz,juan.torres.ortiz0@seguro.sv,Mujer,11-08-1978,San Miguel,Regular,,fecha_nacimiento_invalida
2388,Valeria Santos Pérez,valeria.santos.perez1@gmail.com,Mujer,12-07-43,San Miguel,Premium,,fecha_nacimiento_invalida
2389,Daniela García Hernández,daniela.garcia.hernandez2@gmail.com,Hombre,1990/01/04,,Regular,1990-01-04,ciudad_nula
2390,Pedro Mendoza Ramírez,pedro.mendoza.ramirez3@example.com,Mujer,04-06-1965,La Libertad,Premium,,fecha_nacimiento_invalida
2391,Karla Vásquez Pérez,karla.vasquez.perez4@seguro.sv,Mujer,01-24-51,La Libertad,VIP,,fecha_nacimiento_invalida
2393,Ana Castillo Chávez,ana.castillo.chavez6@seguro.sv,,1997-06-12,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2394,María Vásquez Mendoza,maria.vasquez.mendoza0@example.com,Hombre,1972-10-04,San Salvador,Premium,,fecha_nacimiento_invalida
2395,María Rojas Aguilar,maria.rojas.aguilar1@seguro.sv,Mujer,07-29-12,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2396,Juan Vásquez Pérez,juan.vasquez.perez2@mail.com,Hombre,30/01/1956,Sonsonate,Regular,,fecha_nacimiento_invalida
2397,Paula Santos Flores,paula.santos.flores3@example.com,Mujer,29/01/1945,San Salvador,Pyme,,fecha_nacimiento_invalida
2398,Jorge Martínez Reyes,jorge.martinez.reyes4@gmail.com,Hombre,2004/10/31,,Pyme,2004-10-31,ciudad_nula
2399,Andrés Castillo Morales,andres.castillo.morales5@example.com,,1992-02-06,,Premium,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2400,Marta Torres Aguilar,marta.torres.aguilar6@gmail.com,,02-09-1963,,Regular,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2401,Paula Martínez Gómez,paula.martinez.gomez0@seguro.sv,,1961-10-15,Sonsonate,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2402,Ana Hernández Santos,ana.hernandez.santos1@gmail.com,Mujer,26-08-1956,La Libertad,Premium,,fecha_nacimiento_invalida
2404,Juan Gómez Ortiz,juan.gomez.ortiz3@correo.com,,19-12-1951,La Libertad,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
2405,Carmen Flores Gómez,carmen.flores.gomez4@correo.com,Mujer,30/05/1979,Santa Ana,Regular,,fecha_nacimiento_invalida
2406,Luis Martínez Pérez,luis.martinez.perez5@mail.com,Mujer,1961-05-18,San Miguel,VIP,,fecha_nacimiento_invalida
2407,Andrés Torres Ramírez,andres.torres.ramirez6@correo.com,Hombre,06-13-60,San Miguel,Premium,,fecha_nacimiento_invalida
2408,Carlos Aguilar García,carlos.aguilar.garcia0@correo.com,Mujer,1994-03-31,La Libertad,Regular,,fecha_nacimiento_invalida
2409,María Reyes Flores,maria.reyes.flores1@seguro.sv,Mujer,27-11-2001,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2410,Karla Torres García,karla.torres.garcia2@correo.com,Hombre,1958-02-05,San Salvador,Regular,,fecha_nacimiento_invalida
2411,Diego Ramírez Pérez,diego.ramirez.perez3@seguro.sv,Hombre,14/07/1956,Santa Ana,Pyme,,fecha_nacimiento_invalida
2412,Paula Chávez Ramírez,paula.chavez.ramirez4@seguro.sv,Hombre,1958-04-12,La Libertad,Regular,,fecha_nacimiento_invalida
2413,Ricardo López Chávez,ricardo.lopez.chavez5@example.com,Mujer,23/04/1940,La Libertad,Regular,,fecha_nacimiento_invalida
2414,Karla Reyes Gómez,karla.reyes.gomez6@example.com,Mujer,12-22-95,San Salvador,Pyme,,fecha_nacimiento_invalida
2415,Carlos Martínez Pérez,carlos.martinez.perez0@seguro.sv,,07-02-84,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2416,Paula Rojas Pérez,paula.rojas.perez1@mail.com,,22/04/1973,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2417,Lucía Ramírez Mendoza,lucia.ramirez.mendoza2@seguro.sv,Mujer,04-06-1999,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2418,Paula Flores Reyes,paula.flores.reyes3@gmail.com,Hombre,1993-05-19,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2419,Jorge Aguilar Santos,jorge.aguilar.santos4@gmail.com,Hombre,08-05-88,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2421,Andrés Castillo Ramírez,andres.castillo.ramirez6@correo.com,Mujer,06-11-51,La Libertad,Premium,,fecha_nacimiento_invalida
2422,José Gómez Ortiz,jose.gomez.ortiz0@gmail.com,Hombre,1992-07-18,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2423,Carlos Ortiz Reyes,carlos.ortiz.reyes1@mail.com,Hombre,14/06/1960,La Libertad,Premium,,fecha_nacimiento_invalida
2424,Luis Ramírez Santos,luis.ramirez.santos2@example.com,,08-23-87,Santa Ana,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2428,Paula Santos Torres,paula.santos.torres6@example.com,,1988-02-17,San Miguel,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
2429,Paula Torres Flores,paula.torres.flores0@seguro.sv,Hombre,1990/11/25,Santa Ana,,1990-11-25,segmento_nulo
2430,Paula Pérez Ramírez,paula.perez.ramirez1@mail.com,Hombre,1975-06-08,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2431,María Morales Morales,maria.morales.morales2@example.com,Mujer,11-07-2030,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
2432,Marta Aguilar Mendoza,marta.aguilar.mendoza3@example.com,,10-05-75,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2434,Carlos Martínez Vásquez,carlos.martinez.vasquez5@example.com,Mujer,05-25-46,San Salvador,Premium,,fecha_nacimiento_invalida
2435,Valeria Castillo Flores,valeria.castillo.flores6@gmail.com,Mujer,01-03-1946,San Miguel,Premium,,fecha_nacimiento_invalida
2437,Juan García Chávez,juan.garcia.chavez1@seguro.sv,Hombre,1941-10-13,Sonsonate,Regular,,fecha_nacimiento_invalida
2438,Luis Ramírez Mendoza,luis.ramirez.mendoza2@correo.com,Mujer,09-07-97,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2439,Fernanda Cruz López,fernanda.cruz.lopez3@example.com,Hombre,11/08/1994,San Miguel,VIP,,fecha_nacimiento_invalida
2440,Jorge Rojas García,jorge.rojas.garcia4@seguro.sv,Mujer,29-06-1994,Santa Ana,Regular,,fecha_nacimiento_invalida
2441,Luis Ortiz Flores,luis.ortiz.flores5@seguro.sv,Mujer,10-28-49,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
2442,Marta Martínez Chávez,marta.martinez.chavez6@seguro.sv,,05-11-58,,,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2443,Marta Aguilar Cruz,marta.aguilar.cruz0@mail.com,Mujer,1991/05/30,,Premium,1991-05-30,ciudad_nula
2444,Andrés López Gómez,andres.lopez.gomez1@example.com,Mujer,2004-05-06,Santa Ana,Regular,,fecha_nacimiento_invalida
2445,Daniela Torres Pérez,daniela.torres.perez2@gmail.com,Mujer,18-10-1969,Santa Ana,Premium,,fecha_nacimiento_invalida
2446,Juan Cruz Hernández,juan.cruz.hernandez3@seguro.sv,,07-22-90,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2447,Pedro Torres Vásquez,pedro.torres.vasquez4@mail.com,Hombre,14-03-1950,San Miguel,Premium,,fecha_nacimiento_invalida
2448,Sofía López Mendoza,sofia.lopez.mendoza5@correo.com,Mujer,10-30-86,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2449,Valeria Hernández Santos,valeria.hernandez.santos6@correo.com,Mujer,14-09-1977,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2451,Sofía López Morales,sofia.lopez.morales1@gmail.com,Hombre,1976-02-21,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2452,María Chávez Ortiz,maria.chavez.ortiz2@correo.com,,11-30-84,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2453,Andrés Torres Ortiz,andres.torres.ortiz3@seguro.sv,Mujer,07/04/1993,Santa Ana,Premium,,fecha_nacimiento_invalida
2454,Diego Aguilar Hernández,diego.aguilar.hernandez4@gmail.com,Mujer,25/05/1980,Santa Ana,Pyme,,fecha_nacimiento_invalida
2455,Jorge Martínez Martínez,jorge.martinez.martinez5@seguro.sv,Mujer,07-22-03,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
2456,Fernanda Flores Chávez,fernanda.flores.chavez6@example.com,Hombre,26-01-1980,La Libertad,Regular,,fecha_nacimiento_invalida
2458,Paula Mendoza García,paula.mendoza.garcia1@example.com,,1971/08/24,San Salvador,,1971-08-24,"genero_invalido, segmento_nulo"
2459,Carlos Vásquez Mendoza,carlos.vasquez.mendoza2@seguro.sv,Mujer,05-08-1994,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2460,Valeria Ortiz Mendoza,valeria.ortiz.mendoza3@gmail.com,Mujer,08/10/1979,San Salvador,Pyme,,fecha_nacimiento_invalida
2461,María Pérez Cruz,maria.perez.cruz4@mail.com,Mujer,1993-04-05,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
2462,María Ortiz Ortiz,maria.ortiz.ortiz5@gmail.com,Hombre,1948/12/13,,VIP,1948-12-13,ciudad_nula
2463,Daniela Pérez López,daniela.perez.lopez6@mail.com,,18-03-1998,,VIP,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2464,Juan Chávez Santos,juan.chavez.santos0@correo.com,Mujer,1951/11/02,Santa Ana,,1951-11-02,segmento_nulo
2465,Karla Cruz Cruz,karla.cruz.cruz1@gmail.com,Hombre,29-08-1964,San Miguel,Pyme,,fecha_nacimiento_invalida
2466,Juan Cruz Reyes,juan.cruz.reyes2@example.com,,1943/12/20,,,1943-12-20,"genero_invalido, ciudad_nula, segmento_nulo"
2467,Diego Ramírez Reyes,diego.ramirez.reyes3@mail.com,,15-10-1971,Santa Ana,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2468,Sofía Hernández Reyes,sofia.hernandez.reyes4@mail.com,Hombre,07-16-69,La Libertad,Regular,,fecha_nacimiento_invalida
2469,Luis García Mendoza,luis.garcia.mendoza5@correo.com,Hombre,12-03-82,San Miguel,VIP,,fecha_nacimiento_invalida
2470,Carlos Vásquez Mendoza,carlos.vasquez.mendoza6@mail.com,Mujer,1988-03-18,San Miguel,VIP,,fecha_nacimiento_invalida
2471,José Pérez Cruz,jose.perez.cruz0@mail.com,Hombre,24-02-1998,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
2472,Marta Morales Ortiz,marta.morales.ortiz1@mail.com,Mujer,25-12-1993,La Libertad,Pyme,,fecha_nacimiento_invalida
2473,Fernanda Martínez Pérez,fernanda.martinez.perez2@example.com,Hombre,10-28-60,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2474,Carlos Flores Rojas,carlos.flores.rojas3@example.com,Mujer,09/06/1982,La Libertad,Regular,,fecha_nacimiento_invalida
2475,Ana García Rojas,ana.garcia.rojas4@gmail.com,Mujer,21-07-1959,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
2476,Sofía Hernández Vásquez,sofia.hernandez.vasquez5@example.com,,28/03/1992,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2477,Diego Hernández Mendoza,diego.hernandez.mendoza6@correo.com,Mujer,21/04/1975,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
2478,Fernanda Vásquez Castillo,fernanda.vasquez.castillo0@correo.com,Hombre,23/08/1997,San Miguel,Pyme,,fecha_nacimiento_invalida
2479,Pedro García Ortiz,pedro.garcia.ortiz1@example.com,Hombre,16/02/1971,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2480,Ana Chávez Ramírez,ana.chavez.ramirez2@seguro.sv,,11-26-66,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
2481,Pedro Santos Vásquez,pedro.santos.vasquez3@mail.com,Hombre,15-11-1988,San Miguel,VIP,,fecha_nacimiento_invalida
2482,Andrés García Chávez,andres.garcia.chavez4@correo.com,Mujer,1940-04-06,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2483,Jorge Ortiz García,jorge.ortiz.garcia5@example.com,Hombre,29/11/1997,San Miguel,Pyme,,fecha_nacimiento_invalida
2484,Lucía Martínez Santos,lucia.martinez.santos6@correo.com,,21-11-1962,San Miguel,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2485,Jorge Pérez Ortiz,jorge.perez.ortiz0@correo.com,Hombre,1976-05-04,Santa Ana,Regular,,fecha_nacimiento_invalida
2487,Paula Chávez Hernández,paula.chavez.hernandez2@seguro.sv,,22-10-1993,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2488,Marta Morales Cruz,marta.morales.cruz3@mail.com,Mujer,05/12/1964,Santa Ana,Regular,,fecha_nacimiento_invalida
2489,Karla Santos Ortiz,karla.santos.ortiz4@correo.com,,22-07-1943,,Pyme,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2490,Ricardo Vásquez Torres,ricardo.vasquez.torres5@seguro.sv,,2006/06/03,San Salvador,Premium,2006-06-03,genero_invalido
2491,Carlos Flores Morales,carlos.flores.morales6@mail.com,Mujer,16/10/1950,Santa Ana,Regular,,fecha_nacimiento_invalida
2492,María Chávez Castillo,maria.chavez.castillo0@seguro.sv,Mujer,24/06/1975,La Libertad,VIP,,fecha_nacimiento_invalida
2493,Fernanda Morales Cruz,fernanda.morales.cruz1@seguro.sv,Hombre,1983-12-04,,Regular,,"fecha_nacimiento_invalida, ciudad_nula"
2494,Lucía Torres Reyes,lucia.torres.reyes2@correo.com,Hombre,09/12/1971,La Libertad,Pyme,,fecha_nacimiento_invalida
2495,Valeria García Castillo,valeria.garcia.castillo3@correo.com,Hombre,07-14-94,San Salvador,Regular,,fecha_nacimiento_invalida
2496,Marta García Ramírez,marta.garcia.ramirez4@example.com,Hombre,02-19-10,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2497,Luis Gómez Ortiz,luis.gomez.ortiz5@mail.com,Mujer,30-01-1988,Santa Ana,VIP,,fecha_nacimiento_invalida
2498,Valeria Vásquez Flores,valeria.vasquez.flores6@mail.com,Mujer,28-11-1973,San Miguel,Premium,,fecha_nacimiento_invalida
2499,Luis Vásquez García,luis.vasquez.garcia0@gmail.com,,1950/04/08,,,1950-04-08,"genero_invalido, ciudad_nula, segmento_nulo"
2500,Marta Ramírez García,marta.ramirez.garcia1@mail.com,Mujer,1952-01-09,Sonsonate,Regular,,fecha_nacimiento_invalida
2501,Diego Chávez Aguilar,diego.chavez.aguilar2@mail.com,Hombre,15/05/1998,San Salvador,Regular,,fecha_nacimiento_invalida
2502,Daniela Martínez Martínez,daniela.martinez.martinez3@gmail.com,,17/12/1948,San Salvador,Premium,,"genero_invalido, fecha_nacimiento_invalida"
2503,Jorge García Reyes,jorge.garcia.reyes4@example.com,Hombre,05-04-1948,La Libertad,Pyme,,fecha_nacimiento_invalida
2504,Carmen Hernández López,carmen.hernandez.lopez5@mail.com,Hombre,04-08-1983,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2505,Lucía Mendoza Reyes,lucia.mendoza.reyes6@example.com,,1977-12-20,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
2506,Luis Rojas Santos,luis.rojas.santos0@mail.com,Mujer,11-25-98,Santa Ana,VIP,,fecha_nacimiento_invalida
2507,Lucía Martínez Martínez,lucia.martinez.martinez1@correo.com,Hombre,26-07-1956,San Miguel,VIP,,fecha_nacimiento_invalida
2508,Marta Pérez Gómez,marta.perez.gomez2@mail.com,Mujer,12/11/1965,San Salvador,Pyme,,fecha_nacimiento_invalida
2510,Lucía Rojas Cruz,lucia.rojas.cruz4@gmail.com,Mujer,18/06/1958,Santa Ana,Regular,,fecha_nacimiento_invalida
2511,Juan Martínez Reyes,juan.martinez.reyes5@gmail.com,Mujer,27/10/1960,Santa Ana,Regular,,fecha_nacimiento_invalida
2512,Lucía Pérez López,lucia.perez.lopez6@gmail.com,Mujer,1948-07-29,San Salvador,Regular,,fecha_nacimiento_invalida
2513,Fernanda Castillo Ramírez,fernanda.castillo.ramirez0@correo.com,Hombre,23/01/1960,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2514,Lucía Hernández Ramírez,lucia.hernandez.ramirez1@gmail.com,Mujer,03-15-54,La Libertad,Regular,,fecha_nacimiento_invalida
2516,Carmen Flores Santos,carmen.flores.santos3@correo.com,Mujer,07/12/1985,San Salvador,Regular,,fecha_nacimiento_invalida
2518,Karla Aguilar Cruz,karla.aguilar.cruz5@mail.com,Mujer,16/12/1971,La Libertad,Regular,,fecha_nacimiento_invalida
2519,Marta Santos García,marta.santos.garcia6@seguro.sv,Mujer,12-31-63,Santa Ana,VIP,,fecha_nacimiento_invalida
2520,Karla Rojas Rojas,karla.rojas.rojas0@seguro.sv,Mujer,05/12/1966,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
2521,Pedro Gómez Castillo,pedro.gomez.castillo1@example.com,,12-08-1979,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2523,Luis Castillo Ramírez,luis.castillo.ramirez3@seguro.sv,,2003/06/08,Santa Ana,VIP,2003-06-08,genero_invalido
2526,Lucía Ortiz Pérez,lucia.ortiz.perez6@gmail.com,Hombre,23/07/1966,,,,"fecha_nacimiento_invalida, ciudad_nula, segmento_nulo"
2527,María Rojas Hernández,maria.rojas.hernandez0@gmail.com,Hombre,1971-10-20,La Libertad,Premium,,fecha_nacimiento_invalida
2528,Paula García López,paula.garcia.lopez1@correo.com,,19/12/1961,La Libertad,Pyme,,"genero_invalido, fecha_nacimiento_invalida"
2529,Carmen López Hernández,carmen.lopez.hernandez2@seguro.sv,,1964/07/27,San Salvador,Premium,1964-07-27,genero_invalido
2530,Lucía Flores Santos,lucia.flores.santos3@mail.com,Mujer,29-08-1958,Santa Ana,Regular,,fecha_nacimiento_invalida
2531,Paula Morales Gómez,paula.morales.gomez4@correo.com,Mujer,02/01/1969,La Libertad,Regular,,fecha_nacimiento_invalida
2533,Lucía Santos Flores,lucia.santos.flores6@mail.com,Hombre,1985-05-12,Santa Ana,Pyme,,fecha_nacimiento_invalida
2534,Carlos Santos Chávez,carlos.santos.chavez0@seguro.sv,Hombre,1947-12-07,La Libertad,Premium,,fecha_nacimiento_invalida
2535,Sofía Reyes Cruz,sofia.reyes.cruz1@mail.com,,1993-11-01,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
2536,Ana Hernández Morales,ana.hernandez.morales2@gmail.com,Mujer,08-16-09,,VIP,,"fecha_nacimiento_invalida, ciudad_nula"
2537,Sofía Cruz Cruz,sofia.cruz.cruz3@correo.com,,01-06-1964,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2538,Fernanda Hernández Castillo,fernanda.hernandez.castillo4@gmail.com,Mujer,1944-02-02,San Salvador,Pyme,,fecha_nacimiento_invalida
2539,Ricardo Torres Ramírez,ricardo.torres.ramirez5@example.com,Hombre,1943-05-20,San Salvador,VIP,,fecha_nacimiento_invalida
2540,Carlos Santos Santos,carlos.santos.santos6@mail.com,Mujer,06-22-99,Santa Ana,Premium,,fecha_nacimiento_invalida
2541,Daniela Ortiz Rojas,daniela.ortiz.rojas0@seguro.sv,Hombre,1977-05-30,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2542,Juan Cruz Castillo,juan.cruz.castillo1@correo.com,Mujer,1952/12/14,San Miguel,,1952-12-14,segmento_nulo
2543,Valeria Pérez Martínez,valeria.perez.martinez2@mail.com,,1958-10-18,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
2544,Ricardo Santos Hernández,ricardo.santos.hernandez3@seguro.sv,Mujer,1958-06-05,San Miguel,VIP,,fecha_nacimiento_invalida
2545,María Aguilar Hernández,maria.aguilar.hernandez4@mail.com,Mujer,03-28-58,San Salvador,Regular,,fecha_nacimiento_invalida
2546,Paula López Gómez,paula.lopez.gomez5@mail.com,Mujer,1986-09-20,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2547,Paula Castillo Reyes,paula.castillo.reyes6@mail.com,Mujer,06/04/1952,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
2548,Pedro Aguilar Morales,pedro.aguilar.morales0@correo.com,Mujer,1966-06-05,Santa Ana,VIP,,fecha_nacimiento_invalida
2550,Luis Hernández Vásquez,luis.hernandez.vasquez2@mail.com,Hombre,1965-06-22,San Miguel,Regular,,fecha_nacimiento_invalida
2551,Juan Rojas Torres,juan.rojas.torres3@correo.com,,1999-07-10,La Libertad,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2552,Pedro Reyes Gómez,pedro.reyes.gomez4@seguro.sv,Mujer,1968-12-28,San Salvador,Regular,,fecha_nacimiento_invalida
2553,Carlos Aguilar García,carlos.aguilar.garcia5@gmail.com,Mujer,2003/06/25,San Miguel,,2003-06-25,segmento_nulo
2554,Pedro Rojas Morales,pedro.rojas.morales6@gmail.com,Mujer,26/03/1994,San Salvador,Regular,,fecha_nacimiento_invalida
2555,José Santos Reyes,jose.santos.reyes0@seguro.sv,Hombre,10-26-78,San Miguel,Regular,,fecha_nacimiento_invalida
2556,Luis Gómez Chávez,luis.gomez.chavez1@seguro.sv,Mujer,01-04-1997,La Libertad,Regular,,fecha_nacimiento_invalida
2557,Lucía Vásquez López,lucia.vasquez.lopez2@mail.com,,1963-03-27,San Salvador,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2558,Valeria Hernández Cruz,valeria.hernandez.cruz3@seguro.sv,Hombre,15-06-1940,Santa Ana,VIP,,fecha_nacimiento_invalida
2559,Daniela Chávez Hernández,daniela.chavez.hernandez4@seguro.sv,,2030/11/27,,Regular,2030-11-27,"genero_invalido, ciudad_nula"
2560,José Aguilar Pérez,jose.aguilar.perez5@seguro.sv,,11/02/1988,Santa Ana,VIP,,"genero_invalido, fecha_nacimiento_invalida"
2561,José Vásquez Gómez,jose.vasquez.gomez6@gmail.com,Mujer,23/07/1952,Santa Ana,Premium,,fecha_nacimiento_invalida
2562,Carlos López Ortiz,carlos.lopez.ortiz0@correo.com,Hombre,30/11/1964,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2563,Karla Castillo Martínez,karla.castillo.martinez1@mail.com,Hombre,02-12-40,La Libertad,VIP,,fecha_nacimiento_invalida
2564,Diego Vásquez Hernández,diego.vasquez.hernandez2@correo.com,Mujer,2003-03-17,San Miguel,Regular,,fecha_nacimiento_invalida
2565,Paula Pérez Gómez,paula.perez.gomez3@gmail.com,Mujer,2008-09-24,La Libertad,VIP,,fecha_nacimiento_invalida
2566,Pedro Aguilar Ortiz,pedro.aguilar.ortiz4@seguro.sv,Hombre,03/09/1943,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2567,Ana García López,ana.garcia.lopez5@example.com,Mujer,03/12/1966,San Miguel,,,"fecha_nacimiento_invalida, segmento_nulo"
2568,Marta Pérez Mendoza,marta.perez.mendoza6@example.com,Mujer,07-04-2008,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2569,Carlos Pérez Ortiz,carlos.perez.ortiz0@gmail.com,Hombre,1943/04/08,,VIP,1943-04-08,ciudad_nula
2570,Lucía Cruz Vásquez,lucia.cruz.vasquez1@gmail.com,Hombre,1984-08-26,Santa Ana,,,"fecha_nacimiento_invalida, segmento_nulo"
2571,Jorge Hernández Pérez,jorge.hernandez.perez2@gmail.com,,09-24-48,Santa Ana,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
2572,Jorge López Reyes,jorge.lopez.reyes3@example.com,,10-11-69,,Regular,,"genero_invalido, fecha_nacimiento_invalida, ciudad_nula"
2573,Ana Ortiz Flores,ana.ortiz.flores4@mail.com,,1956/09/26,La Libertad,VIP,1956-09-26,genero_invalido
2574,Carlos Vásquez Pérez,carlos.vasquez.perez5@gmail.com,,1986-08-20,La Libertad,VIP,,"genero_invalido, fecha_nacimiento_invalida"
2575,Lucía Reyes Rojas,lucia.reyes.rojas6@seguro.sv,Mujer,03-29-81,La Libertad,VIP,,fecha_nacimiento_invalida
2576,Lucía Reyes Pérez,lucia.reyes.perez0@correo.com,,1979/11/06,San Salvador,,1979-11-06,"genero_invalido, segmento_nulo"
2577,Fernanda Martínez Pérez,fernanda.martinez.perez1@mail.com,Hombre,02-03-72,Santa Ana,Pyme,,fecha_nacimiento_invalida
2578,Karla Torres Gómez,karla.torres.gomez2@seguro.sv,Mujer,06-06-97,San Miguel,Pyme,,fecha_nacimiento_invalida
2579,Carmen Reyes López,carmen.reyes.lopez3@correo.com,Hombre,07/09/1987,San Miguel,Premium,,fecha_nacimiento_invalida
2580,Carlos Mendoza López,carlos.mendoza.lopez4@mail.com,,16/10/2008,San Miguel,Regular,,"genero_invalido, fecha_nacimiento_invalida"
2581,Marta Cruz Morales,marta.cruz.morales5@gmail.com,Mujer,11-10-93,La Libertad,,,"fecha_nacimiento_invalida, segmento_nulo"
2582,Ana Morales Gómez,ana.morales.gomez6@seguro.sv,Mujer,06/10/1984,San Miguel,Regular,,fecha_nacimiento_invalida
2583,Paula Martínez Cruz,paula.martinez.cruz0@correo.com,Mujer,06-10-08,Sonsonate,Regular,,fecha_nacimiento_invalida
2584,Carmen Cruz García,carmen.cruz.garcia1@correo.com,Hombre,25-11-1968,Santa Ana,Regular,,fecha_nacimiento_invalida
2585,Ana Pérez Torres,ana.perez.torres2@gmail.com,Mujer,1979-01-12,La Libertad,VIP,,fecha_nacimiento_invalida
2586,Ricardo Castillo Gómez,ricardo.castillo.gomez3@correo.com,Mujer,11-06-93,San Salvador,Pyme,,fecha_nacimiento_invalida
2587,Fernanda Gómez Hernández,fernanda.gomez.hernandez4@gmail.com,Mujer,22-03-1972,La Libertad,Premium,,fecha_nacimiento_invalida
2588,Ricardo López Morales,ricardo.lopez.morales5@example.com,Mujer,08/11/1959,San Salvador,,,"fecha_nacimiento_invalida, segmento_nulo"
2589,Carmen Mendoza Martínez,carmen.mendoza.martinez6@example.com,Mujer,06/02/1967,Santa Ana,Pyme,,fecha_nacimiento_invalida
2590,José Santos Martínez,jose.santos.martinez0@correo.com,Hombre,07-13-49,,Pyme,,"fecha_nacimiento_invalida, ciudad_nula"
2591,Karla Aguilar García,karla.aguilar.garcia1@mail.com,Hombre,1994-02-28,Santa Ana,Regular,,fecha_nacimiento_invalida
2592,Andrés Hernández Morales,andres.hernandez.morales2@example.com,,02-12-53,La Libertad,,,"genero_invalido, fecha_nacimiento_invalida, segmento_nulo"
2593,Pedro Vásquez Torres,pedro.vasquez.torres3@gmail.com,Mujer,19/08/2030,San Salvador,Regular,,fecha_nacimiento_invalida
2594,Sofía Pérez Cruz,sofia.perez.cruz4@seguro.sv,,1947/06/07,San Salvador,Regular,1947-06-07,genero_invalido
